ticker,published_at,source_name,author,title,description,content,url
NVDA,2026-04-18T07:56:18Z,Github.io,mefengl,America Lost the Mandate of Heaven,"Article URL: https://geohot.github.io//blog/jekyll/update/2026/04/18/america-mandate-of-heaven.html
Comments URL: https://news.ycombinator.com/item?id=47814073
Points: 6
# Comments: 2","What does it mean if a country is winning?
I read an article a while back about how, basically because labor unions became too much of a pain to deal with, they were just cut out of the conversation… [+5111 chars]",https://geohot.github.io//blog/jekyll/update/2026/04/18/america-mandate-of-heaven.html
NVDA,2026-04-18T06:44:12Z,Crypto Briefing,Estefano Gomez,"Intel CEO signs deals with Terafab, Google; acquires 49% stake in Irish fab","Intel's strategic moves bolster U.S. semiconductor independence, potentially reshaping global supply chains and market dynamics long-term.
The post Intel CEO signs deals with Terafab, Google; acquires 49% stake in Irish fab appeared first on Crypto Briefing.","Intel CEO Li Bu Tan signed deals with Elon Musk’s Terafab and Google and acquired a 49% stake in an Irish fab, but the Polymarket contract on NVIDIA being the largest company by market cap on June 30… [+1080 chars]",https://cryptobriefing.com/intel-ceo-signs-deals-with-terafab-google-acquires-49-stake-in-irish-fab/
NVDA,2026-04-18T06:22:33Z,The Times of India,ETtech,"The lobster is loose, and it’s not going back: Peter Steinberger on building OpenClaw at TED 2026",Steinberger said OpenClaw is being adopted not just by engineers but also by entrepreneurs and individuals with no formal programming background. He added that the release of OpenClaw followed a prolonged period of uncertainty marked by travel and even reloca…,"A decade after founding a bootstrapped startup, OpenClaw's Peter Steinberger took the TED 2026 stage on Saturday to share the journey of founding the most viral AI agent recently.Steinberger said the… [+2267 chars]",https://economictimes.indiatimes.com/tech/artificial-intelligence/the-lobster-is-loose-and-its-not-going-back-peter-steinberger-on-building-openclaw-at-ted-2026/articleshow/130348222.cms
NVDA,2026-04-18T06:22:33Z,The Times of India,ETtech,"The lobster is loose, and it’s not going back: Peter Steinberger on building OpenClaw at TED 2026",Steinberger said OpenClaw is being adopted not just by engineers but also by entrepreneurs and individuals with no formal programming background. He added that the release of OpenClaw followed a prolonged period of uncertainty marked by travel and even reloca…,"A decade after founding a bootstrapped startup, OpenClaw's Peter Steinberger took the TED 2026 stage on Saturday to share the journey of founding the most viral AI agent recently.Steinberger said the… [+2267 chars]",https://economictimes.indiatimes.com/tech/startups/the-lobster-is-loose-and-its-not-going-back-peter-steinberger-on-building-openclaw-at-ted-2026/articleshow/130348262.cms
NVDA,2026-04-18T06:00:00Z,Naturalnews.com,Patrick Lewis,"Nvidia and PNY accused of warranty fraud after refusing to replace faulty $9,000 GPU","Mike Adams accuses Nvidia and PNY of refusing to honor a 3-year warranty for a defective $9,000 RTX Pro 6000 GPU, despite clear evidence of hardware failure (VRM/power bus defect). Nvidia demanded redundant documentation (receipts, photos, diagnostics) and tr…","<ul><li>Mike Adams accuses Nvidia and PNY of refusing to honor a 3-year warranty for a defective $9,000 RTX Pro 6000 GPU, despite clear evidence of hardware failure (VRM/power bus defect).</li><li>Nv… [+6093 chars]",https://www.naturalnews.com/2026-04-18-nvidia-pny-accused-warranty-fraud-faulty-gpu.html
NVDA,2026-04-18T05:47:01Z,Flyingpenguin.com,adragomir,The Boy That Cried Mythos: Verification is Collapsing Trust in Anthropic | flyingpenguin,,"I’ve been getting more and more curious about the risk from Anthropic’s Claude Mythos Preview. So I pulled the system card, a whoppingly inefficient 244-page document that devotes just seven pages to… [+39626 chars]",https://www.flyingpenguin.com/the-boy-that-cried-mythos-verification-is-collapsing-trust-in-anthropic/
NVDA,2026-04-18T05:39:16Z,Ibtimes.com.au,Tony Jackson,NVIDIA Stock 2026: Analysts Urge Buy Amid AI Boom Despite High Valuation Risks,"NEW YORK — NVIDIA Corp. shares hover near $200 in mid-April 2026, trading as the world's most valuable company with a market capitalization topping $4.9 trillion, as Wall Street analysts overwhelmingly recommend buying the stock amid unrelenting demand for it…","NEW YORK — NVIDIA Corp. shares hover near $200 in mid-April 2026, trading as the world's most valuable company with a market capitalization topping $4.9 trillion, as Wall Street analysts overwhelming… [+8219 chars]",https://www.ibtimes.com.au/nvidia-stock-2026-analysts-urge-buy-amid-ai-boom-despite-high-valuation-risks-1866916
NVDA,2026-04-18T01:29:08Z,The Times of India,Reuters,Nvidia rival Cerebras discloses US IPO filing as AI boom drives listings,"Cerebras Systems revealed its filing for a ​US initial public offering on Friday, ​bringing the Nvidia rival closer to the public markets as it seeks to ​tap into growing optimism around a broad revival in the listings market.","AI chipmakerCerebras Systems revealed its filing for a US initial public offering on Friday, bringing the Nvidia rival closer to the public markets as it seeks to tap into growing optimism around a b… [+2512 chars]",https://economictimes.indiatimes.com/tech/technology/nvidia-rival-cerebras-discloses-us-ipo-filing-as-ai-boom-drives-listings/articleshow/130345619.cms
NVDA,2026-04-18T01:08:54Z,Johndcook.com,John Cook,4-bit floating point FP4,"In ancient times, floating point numbers were stored in 32 bits. Then somewhere along the way 64 bits became standard. The C programming language retains the ancient lore, using float to refer to a 32-bit floating point number and double to refer to a floatin…","In ancient times, floating point numbers were stored in 32 bits. Then somewhere along the way 64 bits became standard. The C programming language retains the ancient lore, using float to refer to a 3… [+4654 chars]",https://www.johndcook.com/blog/2026/04/17/fp4/
NVDA,2026-04-17T23:26:49Z,SiliconANGLE News,Maria Deutscher,AI chip developer Cerebras Systems files to go public amid rapid revenue growth,"Cerebras Systems Inc., the developer of the wafer-size WSE-3 artificial intelligence chip, today filed to go public. The move comes about 18 months after the company’s first attempt to list its shares. It filed for an initial public offering in September 2024…","Cerebras Systems Inc., the developer of the wafer-size WSE-3 artificial intelligence chip, today filed to go public.
The move comes about 18 months after the companys first attempt to list its share… [+4959 chars]",https://siliconangle.com/2026/04/17/ai-chip-developer-cerebras-systems-files-go-public-amid-rapid-revenue-growth/
NVDA,2026-04-17T23:04:57Z,Financial Post,GlobeNewswire,Purpose Investments Inc. Announces April 2026 Distributions,"TORONTO, April 17, 2026 (GLOBE NEWSWIRE) — Purpose Investments Inc. (“Purpose”) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end funds (“the Funds”). The ex-distribution date for all Open-E…","TORONTO, April 17, 2026 (GLOBE NEWSWIRE) Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end fund… [+15557 chars]",https://financialpost.com/globe-newswire/purpose-investments-inc-announces-april-2026-distributions
NVDA,2026-04-17T23:00:00Z,GlobeNewswire,Purpose Investments Inc.,Purpose Investments Inc. Announces April 2026 Distributions,"TORONTO, April 17, 2026 (GLOBE NEWSWIRE) -- Purpose Investments Inc. (“Purpose”) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end funds (“the Funds”).","TORONTO, April 17, 2026 (GLOBE NEWSWIRE) -- Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end f… [+13479 chars]",https://www.globenewswire.com/news-release/2026/04/17/3276537/0/en/Purpose-Investments-Inc-Announces-April-2026-Distributions.html
NVDA,2026-04-17T22:55:02Z,The Times of India,Piyush Shukla,AMD UALink strategy: Can AMD disrupt AI data center dominance as open interconnect challenges NVIDIA NVLink ecosystem control?,"AMD UALink Standard is driving a major shift in AI infrastructure right now. Advanced Micro Devices is leading this open interconnect push as AI cluster demand surges globally. AMD stock has jumped over 166% in one year, showing strong market confidence. This…","The rise of AI infrastructure is accelerating fast, and AMD UALink Standard is now at the center of this shift. With Advanced Micro Devices taking a leadership role in the newly ratified UALink speci… [+6737 chars]",https://economictimes.indiatimes.com/news/international/us/amd-ualink-strategy-can-amd-disrupt-ai-data-center-dominance-as-open-interconnect-challenges-nvidia-nvlink-ecosystem-control/articleshow/130342517.cms
NVDA,2026-04-17T22:53:22Z,Nvidia.com,Ishan Dhanani,Full-Stack Optimizations for Agentic Inference with NVIDIA Dynamo,"Coding agents are starting to write production code at scale. Stripe’s agents generate 1,300+ PRs per week. Ramp attributes 30% of merged PRs to agents....","Coding agents are starting to write production code at scale. Stripes agents generate 1,300+ PRs per week. Ramp attributes 30% of merged PRs to agents. Spotify reports 650+ agent-generated PRs per mo… [+19520 chars]",https://developer.nvidia.com/blog/full-stack-optimizations-for-agentic-inference-with-nvidia-dynamo/
NVDA,2026-04-17T22:20:05Z,Yahoo Entertainment,John Csiszar,"Musk’s Latest Announcement: SpaceX, Grok and What It Means for Investors","SpaceX’s IPO buzz is soaring after its xAI merger. Here’s what the massive valuation, retail access and Musk’s strategy could end up meaning for investors.","SpaceX is planning to go public in June, and its initial public offering (IPO) is generating plenty of buzz among investors and analysts. The company recently merged with Elon Musks artificial intell… [+2521 chars]",https://finance.yahoo.com/markets/stocks/articles/musk-latest-announcement-spacex-grok-222005946.html
NVDA,2026-04-17T22:18:24Z,Financial Post,Gigi Suhanic,This TSX stock soared over 400% with help from Nvidia. Where will it go from here?,"The Week in Stocks: Where tech giant earnings may be headed, top energy picks to navigate the reopening of the Strait of Hormuz and more.","Where tech giant earnings may be headed, RBC Capital Markets top energy picks to navigate the reopening of the Strait of Hormuz and more from The Week in Stocks. 
THIS CONTENT IS RESERVED FOR SUBSCR… [+6827 chars]",https://financialpost.com/investing/this-tsx-stock-soared-help-nvidia
NVDA,2026-04-17T21:38:44Z,TechRadar,Graham Barlow,"‘The face thing is probably going to break’ — Sam Altman-backed firm warns AI will soon outgrow facial recognition, but says its ‘proof of human’ system World ID could be part of the solution","A Sam Altman-backed firm warns AI could soon break facial recognition, as it rolls out a new “proof of human” system to restore trust online.","Facial recognition has become one of the default ways we prove who we are online, from unlocking our phones to logging into banking apps. But according to a senior figure at a Sam Altman-backed start… [+5831 chars]",https://www.techradar.com/ai-platforms-assistants/the-face-thing-is-probably-going-to-break-sam-altman-backed-firm-warns-ai-will-soon-outgrow-facial-recognition-but-says-its-proof-of-human-system-world-id-could-be-part-of-the-solution
NVDA,2026-04-17T21:32:00Z,MarketWatch,Joseph Adinolfi and Christine Idzelis,Nasdaq scores longest winning streak since 1992 as historic stock-market comeback continues,A rally that has already catapulted stocks higher with a velocity rarely seen before continued to pick up speed on Friday.,"The stock markets rebound continued to pick up speed Friday. - Getty Images/iStockphoto
A rally that has already catapulted stocks higher with a velocity rarely seen before continued to pick up spee… [+4092 chars]",https://www.marketwatch.com/story/nasdaq-heads-toward-its-longest-winning-streak-since-1992-as-historic-stock-market-comeback-continues-e84c2c59
NVDA,2026-04-17T20:59:10Z,SiliconANGLE News,Chad Wilson,Dell and Nvidia turn AI infrastructure into the new power center of enterprise tech,"As artificial intelligence scales, AI infrastructure is becoming the deciding factor in whether enterprise AI delivers real value or stalls. AI is shifting from experimentation to unified systems where infrastructure, data and software work together. Partners…","As artificial intelligence scales, AI infrastructure is becoming the deciding factor in whether enterprise AI delivers real value or stalls.
AI is shifting from experimentation to unified systems wh… [+6645 chars]",https://siliconangle.com/2026/04/17/dell-nvidia-push-ai-infrastructure-aifactoriesdatacenters/
NVDA,2026-04-17T20:52:43Z,Yahoo Entertainment,Brooke DiPalma,Allbirds stock gains 350% this week as shoemaker pivots to AI,Allbirds is getting out of the sustainable sneaker business and into the AI business.,"Allbirds (BIRD) stock fell on Friday, capping a roller-coaster week for the company following its announcement that it's shifting from a sustainable sneaker business to an artificial intelligence com… [+2701 chars]",https://finance.yahoo.com/news/allbirds-stock-gains-350-this-week-as-shoemaker-pivots-to-ai-205243380.html
NVDA,2026-04-17T20:41:57Z,Crypto Briefing,Editorial Team,"Ranjan Roy: Nvidia faces fierce competition from Google and Amazon, the significance of GPUs in AI model training, and the geopolitical risks of export controls | Big Technology","Nvidia's AI chip dominance faces threats from tech giants and geopolitical tensions, demanding strategic transparency.
The post Ranjan Roy: Nvidia faces fierce competition from Google and Amazon, the significance of GPUs in AI model training, and the geopolit…","Nvidia's AI chip dominance faces threats from tech giants and geopolitical tensions, demanding strategic transparency. Key takeaways
<ul><li>Nvidia is currently facing significant challenges due to … [+9568 chars]",https://cryptobriefing.com/ranjan-roy-nvidia-faces-fierce-competition-from-google-and-amazon-the-significance-of-gpus-in-ai-model-training-and-the-geopolitical-risks-of-export-controls-big-technology/
NVDA,2026-04-17T20:27:45Z,Yahoo Entertainment,,Nvidia rival Cerebras discloses US IPO filing as AI boom drives listings,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_55d31ae8-dc2d-4d05-a54d-cbf02d86b531
NVDA,2026-04-17T20:24:00Z,Hot Hardware,Chris Harper,Steam Runs On Nintendo Switch Using Valve's Proton Linux Beta,"BlueSky user aagaming posted a proof-of-concept video that shows Steam running on the Nintendo Switch. This feat required lots of manual tweaking, but actual game support is fairly limited despite how far along Proton, the compatibility layer Valve has develo…","BlueSky user aagaming posted a proof-of-concept video that shows Steam running on the Nintendo Switch. This feat required lots of manual tweaking, but actual game support is fairly limited despite ho… [+1704 chars]",https://hothardware.com/news/steam-runs-on-nintendo-switch-using-valves-proton-linux-beta
NVDA,2026-04-17T20:22:09Z,Crypto Briefing,Estefano Gomez,"Amazon stock hits record high, challenges Nvidia’s market cap lead","Amazon's stock surge highlights the growing influence of AI investments, potentially reshaping competitive dynamics in tech market leadership.
The post Amazon stock hits record high, challenges Nvidia’s market cap lead appeared first on Crypto Briefing.","Amazon’s stock reached record highs on April 17, 2026, as investor sentiment toward its AI investments improved. The move has implications for the Polymarket contract on whether NVIDIA will be the la… [+1452 chars]",https://cryptobriefing.com/amazon-stock-hits-record-high-challenges-nvidias-market-cap-lead/
NVDA,2026-04-17T20:15:23Z,The Verge,Hayden Field,Anthropic’s new cybersecurity model could get it back in the government’s good graces,"The Trump administration has spent nearly two months fighting with AI company Anthropic. It's dubbed the company a ""RADICAL LEFT, WOKE COMPANY"" full of ""Leftwing nut jobs"" and a menace to national security. But some of the ice may reportedly be melting betwee…","<ul><li></li><li></li><li></li></ul>
CEO Dario Amodei reportedly had a meeting at the White House on Friday.
CEO Dario Amodei reportedly had a meeting at the White House on Friday.
by
Hayden Fiel… [+4947 chars]",https://www.theverge.com/ai-artificial-intelligence/914229/tides-turning-anthropic-trump-administration-cybersecurity-mythos-preview
NVDA,2026-04-17T20:04:07Z,24/7 Wall St.,Joey Frenette,This Hedge Fund-Favored Semi Stock is on the Cusp of a Multi-Year Breakout,"It can pay big dividends (sometimes literally) to stash a few of the hedge fund favorites on your buy watchlist. Of course, it’s never a good idea to simply ...",<ul><li>The Stocks:Texas Instruments (TXN) is a legacy analog chip and embedded processor maker trading near all-time highs with a partnership with Nvidia (NVDA) on physical AI applications; the stoc… [+4802 chars],https://247wallst.com/investing/2026/04/17/this-hedge-fund-favored-semi-stock-is-on-the-cusp-of-a-multi-year-breakout/
NVDA,2026-04-17T20:03:17Z,Freerepublic.com,The Daily Wire,China Makes Major Move To Challenge U.S. For Key Tech Dominance,"Huawei, China’s answer to Nvidia, is rapidly expanding its AI technology into other countries and signaling a rapid acceleration in the global AI race. It’s a move AI experts predicted would not occur. Singapore, Thailand, Indonesia, Brazil, Mexico, Saudi Ara…","Skip to comments.
China Makes Major Move To Challenge U.S. For Key Tech DominanceThe Daily Wire ^
 | April 16, 2026
 | Brecca Stoll
Posted on 04/17/2026 1:03:17 PM PDT by Twotone
Huawei, Chinas … [+3589 chars]",https://freerepublic.com/focus/f-news/4375328/posts
NVDA,2026-04-17T19:37:02Z,24/7 Wall St.,Christy Bieber,How much money do you need to supplement your Social Security Check?,"Social Security benefits are a reliable and important income source for seniors, but they absolutely cannot be your only source of funds in your later years....","<ul><li>Social Security will be an important income source but you need money to supplement it.
</li><li>The amount youll need depends on your spending plans as a retiree.
</li><li>Most people need… [+4110 chars]",https://247wallst.com/investing/2026/04/17/how-much-money-do-you-need-to-supplement-your-social-security-check/
NVDA,2026-04-17T19:21:41Z,TechCrunch,Marina Temkin,Sources: Cursor in talks to raise $2B+ at $50B valuation as enterprise growth surges | TechCrunch,Sources: Cursor in talks to raise $2B+ at $50B valuation as enterprise growth surges | TechCrunchtechcrunch.com,"AI coding startup Cursor is nearing new funding in which the four-year-old company would raise at least $2 billion in fresh capital, according to four sources familiar with the matter. Returning inve… [+2200 chars]",https://techcrunch.com/2026/04/17/sources-cursor-in-talks-to-raise-2b-at-50b-valuation-as-enterprise-growth-surges/
NVDA,2026-04-17T19:10:15Z,CNBC,"Deirdre Bosa, Jasmine Wu","Perspective: AI demand is inflated, and only Anthropic is being realistic","The main usage metric for artificial intelligence, called tokens, looks explosive on paper, but it may be significantly overstated.","The main demand signal for artificial intelligence looks explosive on paper, but it may be significantly overstated. Anthropic, by pricing its tools for that reality, might be the best-positioned AI … [+5677 chars]",https://www.cnbc.com/2026/04/17/ai-tokens-anthropic-openai-nvidia.html
NVDA,2026-04-17T19:00:00Z,Motley Fool Australia,Tristan Harrison,3 reasons why the Vanguard MSCI Index International Shares ETF is a great buy for wealth building,"This is a highly effective investment for increasing net worth in the long term. 
The post 3 reasons why the Vanguard MSCI Index International Shares ETF is a great buy for wealth building appeared first on The Motley Fool Australia.","The Vanguard MSCI Index International Shares ETF (ASX: VGS) is one of the most appealing exchange-traded funds (ETFs) when it comes to capital growth, in my view.
It's an offering from Vanguard, one… [+3145 chars]",https://www.fool.com.au/2026/04/18/3-reasons-why-the-vanguard-msci-index-international-shares-etf-is-a-great-buy-for-wealth-building/
NVDA,2026-04-17T18:59:40Z,Nvidia.com,Patrick Moorhead,"Build a Secure, Always-On Local AI Agent with OpenClaw and NVIDIA NemoClaw","Agents are evolving from question-and-answer systems into long-running autonomous assistants that read files, call APIs, and drive multi-step workflows. However…","Agents are evolving from question-and-answer systems into long-running autonomous assistants that read files, call APIs, and drive multi-step workflows. However, deploying an agent to execute code an… [+13414 chars]",https://developer.nvidia.com/blog/build-a-secure-always-on-local-ai-agent-with-nvidia-nemoclaw-and-openclaw/
NVDA,2026-04-17T18:54:28Z,Crypto Briefing,Estefano Gomez,"Amazon, Microsoft, Alphabet halt data center projects amid opposition","The halted projects could hinder AI infrastructure growth, potentially boosting NVIDIA's market position as it doesn't rely on data centers.
The post Amazon, Microsoft, Alphabet halt data center projects amid opposition appeared first on Crypto Briefing.","Amazon, Microsoft, and Alphabet have halted multibillion-dollar data center projects due to community and shareholder opposition. NVIDIA’s odds of being the largest company by market cap on June 30 s… [+1411 chars]",https://cryptobriefing.com/amazon-microsoft-alphabet-halt-data-center-projects-amid-opposition/
NVDA,2026-04-17T18:45:16Z,Wccftech,Hassan Mujtaba,"Jensen Huang Warns You Won’t Lose Your Job to AI, But You Might Lose It to Someone Who Uses AI","NVIDIA CEO has said that the AI era will lead to the creation of more jobs, highlighting AI as the new job platform rather than a replacement for mankind. AI Will End Up Creating More Jobs At The End of the AI Revolution than at its beginning, according to NV…","NVIDIA CEO has said that the AI era will lead to the creation of more jobs, highlighting AI as the new job platform rather than a replacement for mankind.
Talking at the Stanford Graduate School of … [+3991 chars]",https://wccftech.com/nvidia-ceo-jensen-you-wont-lose-your-job-to-ai-but-you-might-lose-it-to-someone-who-uses-ai/
NVDA,2026-04-17T18:32:31Z,The Next Web,Alina Maria Stan,Anthropic’s Amodei heads to the White House as Washington fights over Mythos access,"Summary: Anthropic CEO Dario Amodei is meeting White House Chief of Staff Susie Wiles on Friday to negotiate access to Mythos, a frontier AI model that can identify and exploit thousands of zero-day vulnerabilities across every major operating system and brow…","Summary: Anthropic CEO Dario Amodei is meeting White House Chief of Staff Susie Wiles on Friday to negotiate access to Mythos, a frontier AI model that can identify and exploit thousands of zero-day … [+8463 chars]",https://thenextweb.com/news/anthropic-amodei-wiles-mythos-white-house-pentagon-cybersecurity/
NVDA,2026-04-17T17:36:09Z,24/7 Wall St.,Omor Ibne Ehsan,"While You Are Watching Iran, South Korea’s Stock Market Is Going Absolutely Berserk","South Korea’s KOSPI delivered one of the strongest runs among major equity markets over the past year, yet almost no one outside Asia noticed because the...",<ul><li>South Koreas equities surged as corporate governance reforms and a semiconductor supercycle offset geopolitical panicbut geopolitical shocks in the Middle East created a buying opportunity th… [+6246 chars],https://247wallst.com/investing/2026/04/17/while-you-are-watching-iran-south-koreas-stock-market-is-going-absolutely-berserk/
