ticker,published_at,source_name,author,title,description,content,url
AAPL,2026-04-18T19:01:00Z,Blogger.com,Randy Seaver,Saturday Night Genealogy Fun -- An Unexpected Record Find,,"Calling all Genea-Musings Fans:  It's Saturday Night again - time for some more Genealogy Fun!!Here is your assignment if you choose to play along (cue the Mission Impossible music, please!):1)  Have… [+3271 chars]",https://www.blogger.com/browser-not-supported/?ref=/comment/fullpage/post/26204193/5245177603765812661
AAPL,2026-04-18T19:00:00Z,Bavarian Football Works,zippy,Report: Noël Aséko Nkili must impress in preseason to make Bayern Munich first team,﻿The Bayern youth will return from a successful loan spell amid transfer interest elsewhere in the Bundesliga.,"Bayern Munich midfielder Noël Aséko Nkili is expected to return and compete for a spot in the team this summer. The youngster, currently impressing on loan at Hannover 96 in the German second flight,… [+1774 chars]",https://www.bavarianfootballworks.com/bayern-munich-transfer-rumors-news/187567/bayern-munich-noel-aseko-nkili-must-impress-preseason-bundesliga-transfers
AAPL,2026-04-18T18:41:33Z,Fox News,,"Morgan Wallen pokes fun at Ella Langley’s onstage mix-up, then repeats it",Ella Langley says Morgan Wallen teased her for forgetting lyrics onstage until he made the same mistake during their final duet performance together.,"Country star Ella Langley is speaking candidly about the pressures of sharing the stage with Morgan Wallen, revealing she often struggled to remember the lyrics to one of his biggest hits.
The 26-ye… [+4099 chars]",https://www.foxnews.com/entertainment/morgan-wallen-pokes-fun-ella-langleys-onstage-mix-repeats
AAPL,2026-04-18T18:30:00Z,Hot Hardware,Zak Killian,Intel Poised to Land Major Foundry Deals for Advanced 14A Chip Fab,"Intel's foundry ambitions have shifted from a hopeful turnaround story into a tangible powerhouse narrative. Following the momentum of its 18A node, the company's successor technology, the 1.4nm-class Intel 14A, is rapidly shaping up to be its first true ""fou…","Intel's foundry ambitions have shifted from a hopeful turnaround story into a tangible powerhouse narrative. Following the momentum of its 18A node, the company's successor technology, the 1.4nm-clas… [+4719 chars]",https://hothardware.com/news/intel-poised-major-foundry-deals-14a
AAPL,2026-04-18T18:30:00Z,ComicBook.com,Amanda Kay Oaks,Vampire: The Masquerade Already Has a New Game After Bloodlines 2 (& You Probably Missed It),"Image courtesy of Paradox Interactive

Vampire: The Masquerade – Bloodlines 2 was one of the most highly anticipated game releases of 2025. Unfortunately, the game fell a bit short of expectations for most fans, especially after the 21-year wait following Blo…","Vampire: The Masquerade – Bloodlines 2 was one of the most highly anticipated game releases of 2025. Unfortunately, the game fell a bit short of expectations for most fans, especially after the 21-ye… [+3296 chars]",http://comicbook.com/gaming/news/vampire-the-masquerade-already-has-a-new-game-after-bloodlines-2-you-probably-missed-it/
AAPL,2026-04-18T18:20:16Z,Fox News,,Las Vegas foodie earns Guinness World Record after eating at 28 top restaurants in 24-hour sprint,"Joshua Fyksen, a Las Vegas-based sommelier, reclaimed a Guinness World Record title after eating at 28 Michelin-starred restaurants in New York City in a single day.","A Las Vegas wine connoisseur achieved a jaw-dropping dining feat in New York City by visiting 28 of the worlds top-rated, award-winning restaurants in just 24 hours.
Joshua Fyksen, a sommelier at Pe… [+5120 chars]",https://www.foxnews.com/food-drink/las-vegas-foodie-earns-guinness-world-record-after-eating-28-top-restaurants-24-hour-sprint
AAPL,2026-04-18T18:15:16Z,Bringatrailer.com,bringatrailer,2025 Mazda MX-5 Miata 35th Anniversary 6-Speed,"This 2025 Mazda MX-5 Miata is one of a reported 350 35th Anniversary edition examples produced for the US market, and it has 1,800 miles. The car has Artisan Red Metallic paintwork, a beige soft top, and tan Nappa leather upholstery, and shifting is through a…","This 2025 Mazda MX-5 Miata is one of a reported 350 35th Anniversary edition examples produced for the US market, and it has 1,800 miles. The car has Artisan Red Metallic paintwork, a beige soft top,… [+2548 chars]",https://bringatrailer.com/listing/2025-mazda-mx-5-3/
AAPL,2026-04-18T18:13:04Z,Slashdot.org,feedfeeder,Apple avoids a second import ban for its redesigned smartwatches in latest court ruling,"Apple has secured a major victory for its redesigned smartwatches as per the latest decision from the US International Trade Commission. The federal agency ruled against reinstating an import ban on Apple Watches, allowing the tech giant to continue selling i…",Apple has secured a major victory for its redesigned smartwatches as per the latest decision from the US International Trade Commission. The federal agency ruled against reinstating an import ban on … [+1781 chars],https://slashdot.org/firehose.pl?op=view&amp;id=181750512
AAPL,2026-04-18T18:02:54Z,Github.com,mkalioby,Show HN: Immediate Mediation WebAuthn on Django,"Immediate Mediation WebAuthn is now support on django by django-passkeys 2.0

Comments URL: https://news.ycombinator.com/item?id=47818030
Points: 1
# Comments: 0","An extension to Django ModelBackend backend to support passkeys. Supports both django templates and REST API (Django REST Framework) with pluggable token backends (JWT, DRF Token, or Session).
Passk… [+3640 chars]",https://github.com/mkalioby/django-passkeys
AAPL,2026-04-18T18:00:00Z,PCMag.com,Christian De Looper,Apple AirPods Max 2 vs. Bose QuietComfort Ultra vs. Sony WH-1000XM6: Who Wins High-End ANC?,"We tested the latest premium noise-cancelleing cans from Apple, Bose, and Sony. Here’s how they stack up on price, performance, and features. And boy, is it a close race!
Price: One Costs a Lot MoreBose and Sony raised the prices of their premium headphones o…","Price: One Costs a Lot More
Bose and Sony raised the prices of their premium headphones over the past year. Apple didn't, but that doesn't mean Apple's price is lower. The QuietComfort Ultras cost $… [+12396 chars]",https://me.pcmag.com/en/headphones/36650/apple-airpods-max-2-vs-bose-quietcomfort-ultra-vs-sony-wh-1000xm6-who-wins-high-end-anc
AAPL,2026-04-18T18:00:00Z,PCMag.com,Christian De Looper,Apple AirPods Max 2 vs. Bose QuietComfort Ultra vs. Sony WH-1000XM6: Who Wins High-End ANC?,"We tested the latest premium noise-cancelleing cans from Apple, Bose, and Sony. Here’s how they stack up on price, performance, and features. And boy, is it a close race!
Price: One Costs a Lot MoreBose and Sony raised the prices of their premium headphones o…","Price: One Costs a Lot More
Bose and Sony raised the prices of their premium headphones over the past year. Apple didn't, but that doesn't mean Apple's price is lower. The QuietComfort Ultras cost $… [+12396 chars]",https://uk.pcmag.com/headphones/164492/apple-airpods-max-2-vs-bose-quietcomfort-ultra-vs-sony-wh-1000xm6-who-wins-high-end-anc
AAPL,2026-04-18T18:00:00Z,TechRadar,"rowan.davies@futurenet.com (Rowan Davies) , Rowan Davies","I signed up to a YouTube Premium free trial, and it was annoyingly brilliant — but there’s one setback that’s keeping me from returning","I caved to YouTube Premium's free trial and now I see what the hype is all about, but I can't get past its poor queuing system.","Of all the paywalled services out there, YouTube Premium is the one that I’ve never thought twice about signing up to. After all, I’ve been pretty fine just using its free version — but that changed … [+4714 chars]",https://www.techradar.com/computing/software/i-signed-up-to-a-youtube-premium-free-trial-and-it-was-annoyingly-brilliant-but-theres-one-setback-thats-keeping-me-from-returning
AAPL,2026-04-18T17:55:15Z,9to5Mac,Michael Burkhardt,Apple’s upcoming AirPods Pro 3 variant could debut a groundbreaking new feature,"Earlier this year, Apple acquired a secretive startup: Q.ai, for over 2 billion dollars. It’s the companies second largest acquisition to date, and it leaves you wondering: what’s the end game here?



While smart glasses seem like an obvious play, there’s an…","Earlier this year, Apple acquired a secretive startup: Q.ai, for over 2 billion dollars. Its the companies second largest acquisition to date, and it leaves you wondering: whats the end game here?
W… [+1880 chars]",https://9to5mac.com/2026/04/18/apple-airpods-pro-3-with-ir-cameras-could-have-new-ai-tech/
AAPL,2026-04-18T17:51:07Z,9to5Mac,Arin Waichulis,Security Bite: ClickFix malware authors already bypassing Apple’s new Terminal paste warning,"9to5Mac Security Bite is exclusively brought to you by Mosyle, the only Apple Unified Platform. Making Apple devices work-ready and enterprise-safe is all we do. Our unique integrated approach to management and security combines state-of-the-art Apple-specifi…","9to5Mac Security Bite is exclusively brought to you by Mosyle, the only Apple Unified Platform. Making Apple devices work-ready and enterprise-safe is all we do. Our unique integrated approach to man… [+3550 chars]",https://9to5mac.com/2026/04/18/security-bite-clickfix-malware-authors-already-bypassing-apples-new-terminal-paste-warnings/
AAPL,2026-04-18T17:47:00Z,TheStreet,Thomas Richmond,JPMorgan has stark message on Qualcomm stock,"JPMorgan is becoming more cautious on QUALCOMM Incorporated (QCOM) ahead of its upcoming earnings report, citing rising pressure in its core handset business...","JPMorgan is becoming more cautious on QUALCOMM Incorporated (QCOM) ahead of its upcoming earnings report, citing rising pressure in its core handset business. At the same time, newer growth areas are… [+5665 chars]",https://www.thestreet.com/investing/stocks/jpmorgan-has-a-stark-message-on-qualcomm-stock
AAPL,2026-04-18T17:09:34Z,Github.com,zemo-g,Rail: A self-hosting language that speaks TLS alone,A self-hosting systems language that speaks TLS alone. Zero C dependencies. GC in ARM64 assembly. Pure-Rail TLS 1.3 + X.509 chain validation in v3.0.0. 4 backends. BSL 1.1. - zemo-g/rail,"A self-hosting systems language that speaks TLS alone.Zero C dependencies. GC in ARM64 assembly. HTTPS in pure Rail.
Quick start ·
 What Rail does ·
 Why Rail ·
 Changelog ·
 Releases
Rail comp… [+9366 chars]",https://github.com/zemo-g/rail
AAPL,2026-04-18T17:00:56Z,CBS Sports,Brent Brookhouse,"UFC Fight Night, Gilbert Burns vs. Mike Malott: Start time, where to watch live on Paramount+",Welterweights meet in the main event of UFC Fight Night from Meta APEX in Las Vegas,Former UFC welterweight title challenger Gilbert Burns enters his UFC Fight Night main event against Mike Malott on a four-fight losing skid. If Burns has any chance of returning to a prominent spot … [+4217 chars],https://www.cbssports.com/ufc/news/ufc-fight-night-gilbert-burns-mike-malott-start-time-where-to-watch-paramount/
AAPL,2026-04-18T17:00:28Z,allears.net,Brian Delpozo,The Best Ways to Spend a Day In Singapore BEYOND Universal & Disney,Tips for exploring Singapore outside of Disney and Universal.,"Over the last decade+, the island nation of Singapore has caught the attention of American fans of themed entertainment. 2011 saw the opening of Universal Studios Singapore (which features some uniqu… [+3735 chars]",https://allears.net/2026/04/18/the-best-ways-to-spend-a-day-in-singapore-beyond-universal-disney/
AAPL,2026-04-18T17:00:00Z,Popular Science,David Nield,There’s a helpful translation tool hidden in your iPhone Messages,"Brush up your language skills while texting.
The post There’s a helpful translation tool hidden in your iPhone Messages appeared first on Popular Science.","There are all kinds of ways to use your phone to help you learn a language of course, but here’s one you might not have come across before: You can enable real-time translations for a host of differe… [+4091 chars]",http://www.popsci.com/diy/translations-iphone-messages/
AAPL,2026-04-18T16:50:51Z,HuffPost,HuffPost,Bill Maher Issues Dire Warning About 1 Threat Humanity Is 'F**king Around With',"The ""Real Time"" host dedicated his entire ""New Rules"" segment on the work of ""hoodie-wearing, on-the-spectrum sociopaths.""","Bill Maher closed out Fridays Real Time with a dire warning about artificial intelligence, noting just how ominous its progression has been and asking why were even building a super intelligence that… [+3296 chars]",https://www.huffpost.com/entry/bill-maher-issues-dire-warning-artificial-intelligence-threat_n_69e388a6e4b09c81bf18ac12
AAPL,2026-04-18T16:48:37Z,The Wall Street Journal,John Gruber,Apple’s Mac Mini Went Viral. Why Can’t You Buy One Right Now? - WSJ,,"Nicole Nguyen, writing for The Wall Street Journal (gift link):


 Mac Minis with larger-capacity RAM chips — a base M4 model with
32GB of RAM, starting at $999, and the M4 Pro models with 64GB of
RA… [+1464 chars]",https://www.wsj.com/tech/personal-tech/apple-mac-mini-supply-3e7a7509?st=fKpr4Q
AAPL,2026-04-18T16:45:00Z,Deadline,Patrick Hipes,"Deadline’s Contenders TV: Documentary Kicks Off Today, And That’s A Fact","Fifty years ago this year, a film called Taxi Driver premiered, confirming the emergence of an incredible talent in the medium of cinema: director Martin Scorsese. Five decades after that milestone — and with dozens more extraordinary films to his credit — Sc…","Fifty years ago this year, a film called Taxi Driver premiered, confirming the emergence of an incredible talent in the medium of cinema: director Martin Scorsese. Five decades after that milestone —… [+3376 chars]",http://deadline.com/2026/04/2026-contenders-television-documentary-movies-1236861961/
AAPL,2026-04-18T16:42:50Z,ComicBook.com,Alex Rós,Apple’s Must-Watch New TV Show With Near-Perfect RT Score Is an Instant #1 Streaming Hit In the U.S.,"With a cast this stacked and a story that manages to be both hilariously relatable and disarming, it’s no wonder that this new series, which is based on the novel of the same name, is absolutely smoking the competition, skyrocketing to the #2 spot on Apple TV…","With a cast this stacked and a story that manages to be both hilariously relatable and disarming, it’s no wonder that this new series, which is based on the novel of the same name, is absolutely smok… [+2335 chars]",http://comicbook.com/tv-shows/news/apples-must-watch-new-tv-show-with-near-perfect-rt-score-is-an-instant-1-streaming-hit-in-the-u-s/
AAPL,2026-04-18T16:42:25Z,The Verge,Terrence O’Brien,Judge rules Trump administration violated the First Amendment in fight against ICE-tracking,"Jorge L. Alonso, a federal district court judge for the Northern District of Illinois, said that the Trump Administration violated the First Amendment when it pressured Facebook and Apple to remove ICE-tracking groups and apps. Judge Alonso granted the plaint…","<ul><li></li><li></li><li></li></ul>
ICE Sightings - Chicago Land Facebook Group and Eyes Up developer won a preliminary injunction against the government.
ICE Sightings - Chicago Land Facebook Gro… [+2853 chars]",https://www.theverge.com/policy/914619/trump-administration-violated-first-amendment-ice-tracking
AAPL,2026-04-18T16:32:17Z,Slashdot.org,feedfeeder,Apple to Upgrade These Two Devices With OLED Displays Later This Year - MacRumors,"Apple to Upgrade These Two Devices With OLED Displays Later This YearMacRumors Apple’s huge MacBook Pro overhaul is coming soon, here’s what we know9to5Mac The MacRumors Show: What's Next for the iPadMacRumors Starting next year, all iPads, except for the bas…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=181750014
AAPL,2026-04-18T16:29:26Z,Pypi.org,,calbridge 1.1.1,Headless Apple Calendar & Reminders integration for OpenClaw Agent,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/calbridge/1.1.1/
AAPL,2026-04-18T16:25:08Z,Asymco.com,Horace Dediu,Apple and Amazon Partner on Satellite Deal,"Counting satellites and subscribers Amazon said on Tuesday that it’s agreed to acquire satellite company Globalstar, a major step for the e-commerce business as it works to build out a space-based Wi-Fi service through its Leo initiative. Amazon also announce…","Amazon said on Tuesday that its agreed to acquire satellite company Globalstar, a major step for the e-commerce business as it works to build out a space-based Wi-Fi service through its Leo initiativ… [+782 chars]",https://asymco.com/2026/04/18/apple-and-amazon-partner-on-satellite-deal/
AAPL,2026-04-18T16:15:08Z,Pypi.org,,calbridge 1.1.0,Headless Apple Calendar & Reminders integration for OpenClaw Agent,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/calbridge/1.1.0/
AAPL,2026-04-18T16:13:43Z,Leancrew.com,Dr. Drang,Launchers and me,"I started using launchers shortly after returning to the Mac (from Linux) in 2005. The first one I used was the great Quicksilver. I’m sure I learned about it from Merlin Mann, who was Quicksilver’s biggest advocate, but I can’t point to which of his many pos…","Previous post
April 18, 2026 at 11:13 AM by Dr. Drang
I started using launchers shortly after returning to the Mac (from Linux) in 2005. The first one I used was the great Quicksilver. I’m sure I l… [+2716 chars]",https://leancrew.com/all-this/2026/04/launchers-and-me/
AAPL,2026-04-18T16:13:10Z,Slashdot.org,feedfeeder,The first-gen AirPods Max drop to a record-low price following AirPods Max 2 launch - TechRadar,"The first-gen AirPods Max drop to a record-low price following AirPods Max 2 launchTechRadar Sony’s new flagship earbuds are a triumph of form over functionDomus Web I tested the AirPods Max 2, Sony WH-1000XM6, and Bose QuietComfort Ultra: here's the only pai…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=181749828
AAPL,2026-04-18T16:08:40Z,New York Post,Steve Serby,2026 NFL Mock Draft 4.0: Three trades — including one by the Jets —shake things up,"The Serby Mock 4.0 shakes things up with three trades, including one by the Jets.","The Serby Mock 4.0 shakes things up with three trades, including one by the Jets.
John Harbaughs first Giants draft pick is a player he can see fitted for a gold jacket, while Jets GM Darren Mougey … [+6169 chars]",https://nypost.com/2026/04/18/sports/2026-nfl-mock-draft-4-0-jets-make-trade-ty-simpson-slides/
AAPL,2026-04-18T16:08:40Z,New York Post,Steve Serby,2026 NFL Mock Draft 4.0: Three trades — including one by the Jets —shake things up,"The Serby Mock 4.0 shakes things up with three trades, including one by the Jets.","The Serby Mock 4.0 shakes things up with three trades, including one by the Jets.
John Harbaughs first Giants draft pick is a player he can see fitted for a gold jacket, while Jets GM Darren Mougey … [+6167 chars]",https://nypost.com/2026/04/18/sports/2026-nfl-mock-draft-4-0-jets-make-trade-ty-simpson-slides/?utm_source=yahoo&amp;utm_campaign=nypost&amp;utm_medium=referral
AAPL,2026-04-18T16:01:00Z,Yahoo Entertainment,,There Is Incredible News for Apple Investors. Will It Be Enough to Send the Stock Higher?,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e9563f25-33b3-47b6-aebf-57d73ee65b02
AAPL,2026-04-18T16:00:53Z,CBS News,CBS News,"Hit TV show ""Schmigadoon!"" readies for its Broadway debut","Cinco Paul, the screenwriter behind hit movies like the ""Despicable Me"" series and ""Dr. Seuss' Horton Hears a Who!"", sits down with ""CBS Saturday Morning"" to discuss his latest project: adapting the hit Apple TV+ series ""Schmigadoon!"" for Broadway.",Copyright ©2026 CBS Interactive Inc. All rights reserved.,https://www.cbsnews.com/video/hit-tv-show-schmigadoon-readies-for-its-broadway-debut/
AAPL,2026-04-18T16:00:00Z,Christianity.com,James Spencer,What Is Christian Nationalism?,"Is Christian nationalism faithful to Scripture, or does it distort the church’s witness? A theological response that calls believers back to allegiance to Christ above every nation.","In January 2011, a student at Southern Methodist University asked former President George W. Bush about the challenges facing democracy. Bushs answer was simple: the rise of -isms. In particular, Bus… [+14560 chars]",https://www.christianity.com/wiki/current-events/what-is-christian-nationalism.html
